episode 6682	loss -0.00023512563	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6683	loss -0.00015125176	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6684	loss -0.0002059924	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 6685	loss -0.000116581454	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 6686	loss -0.00017318456	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 6687	loss -0.00020924894	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6688	loss -0.00016104212	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6689	loss -0.00020499768	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6690	loss -0.00016229851	 episode reward -21.0	 number of down act 0.0	 game_len 1031	
episode 6691	loss -0.00021564608	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6692	loss -0.0001854997	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6693	loss -0.00022593008	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6694	loss -0.00017538239	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6695	loss -0.00018368506	 episode reward -21.0	 number of down act 0.0	 game_len 1041	
episode 6696	loss -0.0001877814	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 6697	loss -0.00020669267	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6698	loss -0.00024095534	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6699	loss -0.00019762415	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6700	loss -0.0002137803	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6701	loss -0.0001947604	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 6702	loss -0.00018655634	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6703	loss -0.00020452387	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6704	loss -0.00016902116	 episode reward -21.0	 number of down act 0.0	 game_len 1001	
episode 6705	loss -0.00017613084	 episode reward -21.0	 number of down act 0.0	 game_len 1004	
episode 6706	loss -0.00018906833	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6707	loss -0.00018614077	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6708	loss -0.00014963126	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6709	loss -0.00014989659	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6710	loss -0.00023239153	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 6711	loss -0.00013174307	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 6712	loss -0.00014288769	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 6713	loss -0.00015817568	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6714	loss -0.00024327586	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6715	loss -0.00017874701	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6716	loss -0.00015192508	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6717	loss -0.00017294039	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6718	loss -0.00010631366	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6719	loss -0.00022454454	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 6720	loss -0.00015738925	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6721	loss -0.0001582304	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6722	loss -0.0001737932	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6723	loss -0.00016177182	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 6724	loss -0.00013766048	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6725	loss -0.0001574048	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6726	loss -0.00017141433	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6727	loss -0.00020450406	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6728	loss -0.00022551787	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6729	loss -0.00011730263	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6730	loss -0.00012964304	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 6731	loss -0.0001642947	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6732	loss -0.00016738773	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 6733	loss -0.0001230543	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6734	loss -0.00028196667	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6735	loss -0.0002068322	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 6736	loss -0.00012329961	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 6737	loss -0.00015599397	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6738	loss -0.00010382606	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6739	loss -0.00019515281	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6740	loss -0.000108660526	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 6741	loss -0.00018815321	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 6742	loss -0.00014455909	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6743	loss -0.00019188104	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6744	loss -0.00022778744	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6745	loss -0.0001769816	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 6746	loss -0.00015843955	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 6747	loss -0.00016390772	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 6748	loss -0.00016949659	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6749	loss -0.00022298169	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6750	loss -0.00019387693	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6751	loss -0.00014859883	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6752	loss -9.9380595e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6753	loss -0.00022994999	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6754	loss -0.00018445858	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6755	loss -9.025132e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6756	loss -0.00022635593	 episode reward -21.0	 number of down act 0.0	 game_len 1003	
episode 6757	loss -0.00016975336	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 6758	loss -0.00018099617	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6759	loss -0.00029333483	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6760	loss -0.00012910893	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6761	loss -0.00012994518	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 6762	loss -0.00023462337	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6763	loss -0.0002182926	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6764	loss -0.00017259126	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6765	loss -7.740924e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6766	loss -0.000121562516	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6767	loss -0.00019388847	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6768	loss -0.00026489436	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6769	loss -0.00017278639	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6770	loss -0.00020326152	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6771	loss -0.00014749933	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6772	loss -9.2858885e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6773	loss -0.00013721277	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6774	loss -0.00012614112	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 6775	loss -0.00019238832	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 6776	loss -0.00016177137	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 6777	loss -0.00013286294	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6778	loss -0.00019043057	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6779	loss -0.00023260326	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 6780	loss -0.00019904344	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6781	loss -0.00016597318	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6782	loss -0.00023875771	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 6783	loss -0.00017601703	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 6784	loss -0.00012992547	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6785	loss -0.00019228036	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 6786	loss -0.0001461704	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 6787	loss -0.00012908314	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6788	loss -0.00019917614	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6789	loss -0.00016239392	 episode reward -21.0	 number of down act 0.0	 game_len 1034	
episode 6790	loss -0.00025133824	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 6791	loss -0.00016295462	 episode reward -21.0	 number of down act 0.0	 game_len 1031	
episode 6792	loss -0.00015696663	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6793	loss -0.00017074557	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 6794	loss -0.00014454269	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6795	loss -0.00012420234	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6796	loss -0.0001310887	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6797	loss -0.00013394085	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6798	loss -0.00016994987	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 6799	loss -0.0001723971	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 6800	loss -0.00022779501	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6801	loss -0.00019376377	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6802	loss -0.00012928183	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6803	loss -0.00015879395	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6804	loss -0.00012942513	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 6805	loss -0.00016786465	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6806	loss -0.000104869905	 episode reward -21.0	 number of down act 0.0	 game_len 1034	
episode 6807	loss -0.0001121008	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 6808	loss -0.00013623522	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 6809	loss -0.0001330118	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 6810	loss -0.00012243501	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 6811	loss -8.898695e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 6812	loss -9.0715956e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6813	loss -0.00015441647	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6814	loss -0.00012858314	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6815	loss -0.00019179667	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6816	loss -0.0001347909	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6817	loss -0.00011795011	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6818	loss -0.00020400672	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6819	loss -0.00012914896	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6820	loss -0.00024063722	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6821	loss -0.00015116598	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6822	loss -0.00013625396	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 6823	loss -0.00016344304	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6824	loss -0.0002045643	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6825	loss -0.00019267383	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6826	loss -0.00014290065	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 6827	loss -0.00017516282	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6828	loss -0.000104891675	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 6829	loss -0.00015613994	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 6830	loss -0.00012637499	 episode reward -21.0	 number of down act 0.0	 game_len 1000	
episode 6831	loss -9.362292e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 6832	loss -0.00013227812	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6833	loss -9.8804485e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 6834	loss -0.00016656397	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 6835	loss -7.905937e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 6836	loss -0.00016888854	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 6837	loss -8.421994e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6838	loss -0.00012563633	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6839	loss -0.00013012688	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 6840	loss -0.00012132429	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6841	loss -0.00013636186	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6842	loss -0.00010456763	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6843	loss -0.0001278409	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 6844	loss -0.00012907841	 episode reward -21.0	 number of down act 0.0	 game_len 1031	
episode 6845	loss -0.00014851705	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6846	loss -0.00019673584	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 6847	loss -0.00017903898	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 6848	loss -0.00020467374	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 6849	loss -0.00016575144	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6850	loss -0.00022198295	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6851	loss -0.000110633475	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6852	loss -0.00013828454	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6853	loss -0.00016335424	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6854	loss -0.00017909569	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 6855	loss -0.00013539397	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6856	loss -0.00018761794	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6857	loss -0.00018586873	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6858	loss -0.00015995471	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6859	loss -0.00017593149	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6860	loss -0.00021712911	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6861	loss -0.00016418527	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6862	loss -0.00010402547	 episode reward -21.0	 number of down act 0.0	 game_len 1040	
episode 6863	loss -0.0001772076	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 6864	loss -0.0001464488	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 6865	loss -8.475961e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6866	loss -0.00014359137	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6867	loss -0.00014330412	 episode reward -21.0	 number of down act 0.0	 game_len 1038	
episode 6868	loss -0.00015622444	 episode reward -21.0	 number of down act 0.0	 game_len 999	
episode 6869	loss -0.0001508501	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6870	loss -0.00011101461	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 6871	loss -0.00019540984	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6872	loss -0.00016766584	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6873	loss -0.000109754976	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 6874	loss -0.00010715838	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 6875	loss -0.00010198066	 episode reward -21.0	 number of down act 0.0	 game_len 1025	
episode 6876	loss -0.00023160063	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6877	loss -0.00021511775	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6878	loss -0.00012746004	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6879	loss -0.00014268229	 episode reward -21.0	 number of down act 0.0	 game_len 998	
episode 6880	loss -0.00019611258	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6881	loss -0.0001739992	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6882	loss -0.00017637272	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6883	loss -0.00023280077	 episode reward -21.0	 number of down act 0.0	 game_len 1031	
episode 6884	loss -0.00017555182	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6885	loss -0.00017971403	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6886	loss -0.00017964865	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6887	loss -0.00020027056	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6888	loss -0.00016122928	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6889	loss -0.000117898504	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6890	loss -0.00014151851	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6891	loss -0.00010175238	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 6892	loss -0.00014143063	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 6893	loss -0.00015497931	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 6894	loss -0.00020060121	 episode reward -21.0	 number of down act 0.0	 game_len 995	
episode 6895	loss -0.00015112506	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6896	loss -0.0001488359	 episode reward -21.0	 number of down act 0.0	 game_len 1030	
episode 6897	loss -0.0001594982	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6898	loss -0.00020316408	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6899	loss -0.00010001495	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6900	loss -0.00016803043	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6901	loss -0.00020462711	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6902	loss -0.00014253026	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6903	loss -0.00015697449	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6904	loss -0.0001246304	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 6905	loss -0.00016780077	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6906	loss -0.00012607149	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 6907	loss -0.00022080359	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6908	loss -0.00010992843	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6909	loss -0.00021502093	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6910	loss -0.00013496452	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 6911	loss -0.0001006457	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 6912	loss -0.00016749755	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6913	loss -0.00013053963	 episode reward -21.0	 number of down act 0.0	 game_len 1008	
episode 6914	loss -0.0001929888	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6915	loss -8.225956e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6916	loss -0.00012956093	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6917	loss -0.00013155254	 episode reward -21.0	 number of down act 0.0	 game_len 1026	
episode 6918	loss -0.0001608459	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6919	loss -0.00011264703	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6920	loss -0.00012162454	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6921	loss -0.00021220343	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 6922	loss -0.00018727634	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6923	loss -0.000102075464	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6924	loss -0.000119906676	 episode reward -21.0	 number of down act 0.0	 game_len 1033	
episode 6925	loss -0.0001018726	 episode reward -21.0	 number of down act 0.0	 game_len 1038	
episode 6926	loss -0.00013104659	 episode reward -21.0	 number of down act 0.0	 game_len 1031	
episode 6927	loss -7.566776e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6928	loss -0.0002560362	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6929	loss -0.00013422089	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6930	loss -0.00023199682	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 6931	loss -0.00015807422	 episode reward -21.0	 number of down act 0.0	 game_len 1010	
episode 6932	loss -0.00010733724	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 6933	loss -0.00013896708	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6934	loss -0.000116559655	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6935	loss -9.2987466e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6936	loss -0.00016088209	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6937	loss -0.00012556472	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6938	loss -9.700036e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6939	loss -0.00021349687	 episode reward -21.0	 number of down act 0.0	 game_len 1007	
episode 6940	loss -0.00013090957	 episode reward -21.0	 number of down act 0.0	 game_len 1020	
episode 6941	loss -0.00012830047	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6942	loss -0.00014265178	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6943	loss -0.00012970949	 episode reward -21.0	 number of down act 0.0	 game_len 1018	
episode 6944	loss -0.0001591846	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6945	loss -0.00014203442	 episode reward -21.0	 number of down act 0.0	 game_len 1017	
episode 6946	loss -0.00013952653	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6947	loss -0.00016942367	 episode reward -21.0	 number of down act 0.0	 game_len 1015	
episode 6948	loss -0.00011181918	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 6949	loss -0.00012306051	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6950	loss -0.00013451683	 episode reward -21.0	 number of down act 0.0	 game_len 1033	
episode 6951	loss -0.00013588293	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6952	loss -0.00014847008	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6953	loss -0.00017418597	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6954	loss -0.0002476194	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 6955	loss -0.00018093848	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6956	loss -0.00015339784	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6957	loss -0.0001324765	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 6958	loss -0.00014377166	 episode reward -21.0	 number of down act 0.0	 game_len 1038	
episode 6959	loss -0.00013096082	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6960	loss -0.0001660905	 episode reward -21.0	 number of down act 0.0	 game_len 1005	
episode 6961	loss -7.680377e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6962	loss -0.00017528079	 episode reward -21.0	 number of down act 0.0	 game_len 1029	
episode 6963	loss -0.00013353306	 episode reward -21.0	 number of down act 0.0	 game_len 1028	
episode 6964	loss -0.00020343733	 episode reward -21.0	 number of down act 0.0	 game_len 1027	
episode 6965	loss -4.7406895e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6966	loss -0.00014808119	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 6967	loss -0.00018468249	 episode reward -21.0	 number of down act 0.0	 game_len 1013	
episode 6968	loss -0.00017552565	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6969	loss -0.00021424709	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6970	loss -0.00013127357	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6971	loss -0.00014003375	 episode reward -21.0	 number of down act 0.0	 game_len 1012	
episode 6972	loss -0.00015305096	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6973	loss -0.00017898902	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
episode 6974	loss -0.00016783454	 episode reward -21.0	 number of down act 0.0	 game_len 1035	
episode 6975	loss -0.00021360323	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6976	loss -0.00016179976	 episode reward -21.0	 number of down act 0.0	 game_len 1019	
episode 6977	loss -0.00018277147	 episode reward -21.0	 number of down act 0.0	 game_len 1011	
episode 6978	loss -7.0210546e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6979	loss -0.00019074156	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6980	loss -0.000113300484	 episode reward -21.0	 number of down act 0.0	 game_len 1022	
episode 6981	loss -0.00012214319	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6982	loss -9.365423e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1023	
episode 6983	loss -0.00016435972	 episode reward -21.0	 number of down act 0.0	 game_len 1024	
episode 6984	loss -9.970229e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1032	
episode 6985	loss -0.00011905099	 episode reward -21.0	 number of down act 0.0	 game_len 1009	
episode 6986	loss -9.923643e-05	 episode reward -21.0	 number of down act 0.0	 game_len 1006	
episode 6987	loss -0.00012296038	 episode reward -21.0	 number of down act 0.0	 game_len 1014	
episode 6988	loss -0.00017640718	 episode reward -21.0	 number of down act 0.0	 game_len 1016	
episode 6989	loss -0.00013499853	 episode reward -21.0	 number of down act 0.0	 game_len 1003	
episode 6990	loss -0.00019393698	 episode reward -21.0	 number of down act 0.0	 game_len 1004	
episode 6991	loss -0.00013702901	 episode reward -21.0	 number of down act 0.0	 game_len 1021	
